,comment,info
476,"＞「盗んだ自転車かどうか確かめるため」～日本でのそのような差別の経験を受け

日本人でも職質受けるし。
外国人といっても黒人に限らずロシア系とかアラブ系が乗ってる自転車に中学校のステッカーとかよく見るぞ、警察としてはとりあえず聞くだろ、それを差別というかね？欧米の人種差別と一緒にするなよ。",
477,"「黒人差別は良くない」って話なのに、全然誰もわかっていない。
いいねが6千個以上もついて一番上に出ている書き込みも、全然別の事を話している。",
478,個人的に若かりし頃のデンゼル・ワシントンが世界で一番かっこいいと思う。,
479,"フロイド殺害はやらせ事件。社会の不安定化の為、そしてトランブ下ろしの為に演出されたもの。

いちいちこういう記事を信じなくて良い。",
480,日本の差別、電車で避けられる、は米国と違って見慣れていないことからくる怖さじゃないかと思う。付き合って慣れると全くそのようなことはなくなりむちゃくちゃ親切になり家族のような付き合いをするようになる。,
481,"アメリカでの話を聞くとけっこう大変なんだなと思い
日本でのエピソードを聞くと気にしすぎだろと思う",
482,自分の子供が外国人と付き合っていたり、結婚を考えてたりしたら肌の色は関係なく｢ちょっと待て、大丈夫なのか？｣と心配にはなる。,
483,好みの問題。好きな人は好き。嫌いな人は嫌い。それでいいのでは。皆100人で仲良くしよう！は私的にはないかも。人それぞれ。でも、存在の否定は駄目かも。嫌いというのは大丈夫かも。,
484,"電車のなかで避けるのは
単純に香水や体臭の問題もあるのでは？
海外の方はお風呂に浸かる風習も少ないし、
香水がキツい人が多いので",
485,東京の街が外国人で埋め尽くされる前までは、外国人への著しい差別はあったけど、近年はそうでもなくなったよね。,
486,"日本人でも差別は酷いと言いたいだけなの？
アメリカでの差別と同じものですか、それは？
外国人への苦手意識や偏見であり差別ではないのでは？

なんか納得できない記事",
487,"アフリカ国内でも逆に有りうるよ。
色が違えばそう思うって。
差別と言うよりも区別しちゃうよ。
それが自然だと思うけどなぁ。",
488,命の安全を考えたら、日本に住む方が安全かも。,
489,"肌の色の理由に限らず、そういうことをする人は一定数いる。
そういう人は知らん顔するのが一番。
価値観が違う。
いくら説いても無駄。",
490,差別というか威圧感が凄くて怖いよね。スーツしていれば別だけど、それなりの格好されると近寄りたくはない。,
491,"なんか差別差別って自分達の方こそ一方的な見方してないか？
亡くなったフロイトさんは何もしてない人ではないし、犯罪歴あったよね。",
492,"この記事どうなんだろ？
京都は、日本人でも京都人以外に差別？区別かもだけど感じる。
日本人でも警察に自転車の防犯登録確認されるし、無理やりな記事と感じる。
全く無いとは言わないが悪意を感じる記事。",
